Price,Close,High,Low,Open,Volume
Ticker,KECL.NS,KECL.NS,KECL.NS,KECL.NS,KECL.NS
Date,,,,,
2020-12-01 00:00:00+0000,15.800000190734863,16.399999618530273,11.699999809265137,11.699999809265137,4305579
2021-01-01 00:00:00+0000,14.0,16.75,13.600000381469727,15.949999809265137,3103955
2021-02-01 00:00:00+0000,13.75,15.149999618530273,13.25,14.5,1899162
2021-03-01 00:00:00+0000,12.350000381469727,14.5,12.300000190734863,14.0,1959079
2021-04-01 00:00:00+0000,13.050000190734863,14.0,12.0,12.350000381469727,1180040
2021-05-01 00:00:00+0000,20.950000762939453,22.899999618530273,12.800000190734863,13.199999809265137,15052660
2021-06-01 00:00:00+0000,19.049999237060547,21.950000762939453,18.100000381469727,21.399999618530273,1831938
2021-07-01 00:00:00+0000,18.950000762939453,22.850000381469727,17.799999237060547,19.049999237060547,3166350
2021-08-01 00:00:00+0000,16.700000762939453,21.149999618530273,16.0,19.350000381469727,3026886
2021-09-01 00:00:00+0000,16.850000381469727,19.0,16.5,16.75,2248575
2021-10-01 00:00:00+0000,21.399999618530273,30.5,16.600000381469727,17.100000381469727,13066554
2021-11-01 00:00:00+0000,23.049999237060547,26.899999618530273,20.450000762939453,21.850000381469727,1696700
2021-12-01 00:00:00+0000,22.75,24.100000381469727,20.049999237060547,23.149999618530273,1412683
2022-01-01 00:00:00+0000,27.049999237060547,30.600000381469727,22.350000381469727,23.0,6803125
2022-02-01 00:00:00+0000,21.350000381469727,27.450000762939453,20.899999618530273,27.399999618530273,1664476
2022-03-01 00:00:00+0000,26.200000762939453,27.399999618530273,19.899999618530273,21.350000381469727,3085337
2022-04-01 00:00:00+0000,25.399999618530273,29.0,24.200000762939453,26.0,3929763
2022-05-01 00:00:00+0000,24.850000381469727,26.0,21.0,25.399999618530273,1519451
2022-06-01 00:00:00+0000,24.899999618530273,26.850000381469727,21.450000762939453,25.0,3228337
2022-07-01 00:00:00+0000,37.75,41.650001525878906,24.0,24.25,12103417
2022-08-01 00:00:00+0000,43.900001525878906,49.45000076293945,36.400001525878906,36.400001525878906,19931318
2022-09-01 00:00:00+0000,40.20000076293945,47.79999923706055,37.45000076293945,43.900001525878906,5896199
2022-10-01 00:00:00+0000,56.70000076293945,56.70000076293945,38.29999923706055,40.099998474121094,6187023
2022-11-01 00:00:00+0000,75.05000305175781,75.05000305175781,58.20000076293945,59.5,21697107
2022-12-01 00:00:00+0000,64.4000015258789,90.6500015258789,60.150001525878906,78.80000305175781,16538935
2023-01-01 00:00:00+0000,71.3499984741211,89.94999694824219,61.900001525878906,65.69999694824219,18401153
2023-02-01 00:00:00+0000,66.25,76.1500015258789,64.9000015258789,72.44999694824219,5383371
2023-03-01 00:00:00+0000,68.1500015258789,80.5999984741211,65.0999984741211,66.9000015258789,6333422
2023-04-01 00:00:00+0000,99.6500015258789,103.4000015258789,68.30000305175781,68.3499984741211,27864248
2023-05-01 00:00:00+0000,107.3499984741211,125.5,94.8499984741211,99.6500015258789,21862412
2023-06-01 00:00:00+0000,128.75,128.75,103.55000305175781,112.0,4989840
2023-07-01 00:00:00+0000,117.25,141.0,112.5,133.89999389648438,4024685
2023-08-01 00:00:00+0000,111.19999694824219,123.0,105.6500015258789,117.25,5129564
2023-09-01 00:00:00+0000,105.6500015258789,119.0,103.3499984741211,111.94999694824219,3403125
2023-10-01 00:00:00+0000,113.1500015258789,137.6999969482422,104.5,105.6500015258789,19198814
2023-11-01 00:00:00+0000,118.0,136.0,110.0,113.5,9871683
2023-12-01 00:00:00+0000,110.69999694824219,121.4000015258789,107.5,118.5999984741211,5095877
2024-01-01 00:00:00+0000,150.89999389648438,158.0,108.94999694824219,109.5999984741211,28641504
2024-02-01 00:00:00+0000,123.9000015258789,163.9499969482422,110.69999694824219,152.39999389648438,17283357
2024-03-01 00:00:00+0000,104.4000015258789,126.4000015258789,96.3499984741211,125.0999984741211,6258638
2024-04-01 00:00:00+0000,140.10000610351562,141.1999969482422,104.94999694824219,104.94999694824219,13987323
2024-05-01 00:00:00+0000,183.0500030517578,237.1999969482422,135.14999389648438,140.10000610351562,45696195
2024-06-01 00:00:00+0000,190.07000732421875,213.39999389648438,160.8000030517578,188.60000610351562,14260269
2024-07-01 00:00:00+0000,241.5399932861328,254.7899932861328,187.91000366210938,191.49000549316406,32529336
2024-08-01 00:00:00+0000,203.16000366210938,244.33999633789062,190.9199981689453,243.89999389648438,10297090
2024-09-01 00:00:00+0000,197.2899932861328,209.0,186.0,204.39999389648438,5061332
2024-10-01 00:00:00+0000,198.3800048828125,202.0,168.10000610351562,197.2899932861328,4381910
2024-11-01 00:00:00+0000,190.52000427246094,204.24000549316406,167.14999389648438,199.8000030517578,3409438
2024-12-01 00:00:00+0000,175.4600067138672,201.5,172.64999389648438,190.5,3159765
2025-01-01 00:00:00+0000,170.52999877929688,199.67999267578125,142.0,176.5,4153046
2025-02-01 00:00:00+0000,118.63999938964844,172.0,106.05999755859375,169.1999969482422,3576692
2025-03-01 00:00:00+0000,128.61000061035156,150.0,110.20999908447266,119.48999786376953,6797919
2025-04-01 00:00:00+0000,126.68000030517578,142.0,113.0,128.66000366210938,2920887
2025-05-01 00:00:00+0000,127.91000366210938,140.0,112.8499984741211,127.30999755859375,4976116
2025-06-01 00:00:00+0000,147.91000366210938,151.9199981689453,122.0999984741211,127.0999984741211,9237001
2025-07-01 00:00:00+0000,128.86000061035156,150.0,127.0999984741211,148.89999389648438,3300348
2025-08-01 00:00:00+0000,114.95999908447266,130.49000549316406,114.0,127.55000305175781,2337356
2025-09-01 00:00:00+0000,113.05000305175781,125.69999694824219,112.0999984741211,116.69999694824219,3118334
2025-10-01 00:00:00+0000,118.02999877929688,130.9499969482422,113.05000305175781,113.05000305175781,8411961
2025-11-01 00:00:00+0000,105.63999938964844,123.69999694824219,103.86000061035156,118.69000244140625,3204472
