Price,Close,High,Low,Open,Volume
Ticker,HUHTAMAKI.NS,HUHTAMAKI.NS,HUHTAMAKI.NS,HUHTAMAKI.NS,HUHTAMAKI.NS
Date,,,,,
2020-12-01 00:00:00+0000,298.54864501953125,304.6900657809318,257.1774644597195,291.35987540301596,2285021
2021-01-01 00:00:00+0000,287.5036315917969,311.35513737306076,280.88613310413734,299.9768569683819,1621735
2021-02-01 00:00:00+0000,274.3638610839844,335.3018707362873,271.45979568449474,287.5512330468045,3972253
2021-03-01 00:00:00+0000,266.5085754394531,280.7909217015622,257.08223271796277,275.6492828587045,2269433
2021-04-01 00:00:00+0000,260.27197265625,275.5540721283926,253.4640598178892,268.98419840366336,1025705
2021-05-01 00:00:00+0000,264.128173828125,283.5521581559473,247.75110153731694,258.98653519098184,3299872
2021-06-01 00:00:00+0000,279.6483154296875,294.8828161477909,264.69944997704687,264.69944997704687,6222333
2021-07-01 00:00:00+0000,290.0119934082031,309.68280204960683,281.1625278044189,284.2886935708423,4254876
2021-08-01 00:00:00+0000,255.19134521484375,315.5023184388067,250.62233298135493,290.49298831865735,3561236
2021-09-01 00:00:00+0000,255.5279998779297,269.0907570421625,251.05518351386743,258.7022784317744,1456992
2021-10-01 00:00:00+0000,228.1138916015625,262.4055173768038,225.75724663989564,255.19128912024098,1473494
2021-11-01 00:00:00+0000,213.49305725097656,245.2837591689374,211.66545864184823,234.6547933361398,737526
2021-12-01 00:00:00+0000,218.97589111328125,227.20011508638302,198.15082266089425,218.35066380593688,1396822
2022-01-01 00:00:00+0000,195.45750427246094,223.88156891066737,187.66614591164708,221.14015607345982,2172039
2022-02-01 00:00:00+0000,163.0896759033203,205.36505560975803,145.0541031038685,195.84227904260217,2406991
2022-03-01 00:00:00+0000,145.1502685546875,174.82480037680818,142.7455257709625,163.08965852770717,6084845
2022-04-01 00:00:00+0000,190.2151641845703,200.41127999411606,145.05409526939982,145.05409526939982,6393363
2022-05-01 00:00:00+0000,163.32521057128906,197.71199785120072,155.3451517113144,191.279592673938,2233570
2022-06-01 00:00:00+0000,159.64955139160156,171.9340032423886,147.41345172848466,164.4375839730299,862503
2022-07-01 00:00:00+0000,189.15158081054688,200.323666218433,157.56988431952612,161.19718381822165,3185921
2022-08-01 00:00:00+0000,182.4290008544922,196.35782595434176,177.3991334066661,187.7490404739448,2475932
2022-09-01 00:00:00+0000,211.64085388183594,216.28380054701097,180.92971577842948,181.8486287697769,5008588
