Price,Close,High,Low,Open,Volume
Ticker,JETFREIGHT.NS,JETFREIGHT.NS,JETFREIGHT.NS,JETFREIGHT.NS,JETFREIGHT.NS
Date,,,,,
2020-12-01 00:00:00+0000,6.010605335235596,6.03214868430667,5.7089984482405525,5.773628495453776,83376
2021-01-01 00:00:00+0000,8.85433292388916,9.306744220221999,6.010605523265772,6.010605523265772,120432
2021-02-01 00:00:00+0000,8.337291717529297,8.768159671311336,8.337291717529297,8.423465117948203,37056
2021-03-01 00:00:00+0000,7.173949241638184,8.337291551683405,7.173949241638184,8.337291551683405,296454
2021-04-01 00:00:00+0000,6.549190044403076,7.1739490737680836,6.549190044403076,7.1739490737680836,46320
2021-05-01 00:00:00+0000,6.678450107574463,6.893884549954866,6.355299871535051,6.5491900131586975,74112
2021-06-01 00:00:00+0000,12.279732704162598,12.818317380059536,7.346295797685451,7.346295797685451,1185815
2021-07-01 00:00:00+0000,13.464618682861328,13.48616107995356,11.676516927398065,12.495165132713367,176017
2021-08-01 00:00:00+0000,12.753686904907227,15.252720246242509,12.473623356823852,13.46461935341694,296451
2021-09-01 00:00:00+0000,22.40512466430664,24.40866086454723,12.753686303450513,12.753686303450513,583637
2021-10-01 00:00:00+0000,20.056894302368164,23.41766423713839,20.056894302368164,22.405124016052213,120432
2021-11-01 00:00:00+0000,17.967187881469727,21.71573643332764,17.967187881469727,19.065899666078952,444678
2021-12-01 00:00:00+0000,21.00547981262207,23.96308708190918,17.11957359313965,18.004697799682617,1150675
2022-01-01 00:00:00+0000,30.11577033996582,40.715660095214844,21.178186416625977,22.02013397216797,3105064
2022-02-01 00:00:00+0000,25.6469783782959,33.03020095825195,23.919910430908203,29.51129722595215,3478104
2022-03-01 00:00:00+0000,29.079530715942383,31.087247848510742,25.6469783782959,25.6469783782959,1358916
2022-04-01 00:00:00+0000,27.00704574584961,32.12348937988281,26.424161911010742,28.712526321411133,1153395
2022-05-01 00:00:00+0000,24.006263732910156,31.519014358520508,22.883668899536133,24.82662010192871,1101665
2022-06-01 00:00:00+0000,22.192840576171875,24.99932861328125,17.745637893676758,24.99932861328125,497888
2022-07-01 00:00:00+0000,20.9838924407959,24.783445358276367,19.64541244506836,23.229082107543945,501766
2022-08-01 00:00:00+0000,18.479642868041992,23.358612060546875,16.061744689941406,21.113422393798828,22927118
2022-09-01 00:00:00+0000,18.263757705688477,21.113422393798828,16.838926315307617,18.565994262695312,7652988
2022-10-01 00:00:00+0000,19.343175888061523,22.322370529174805,16.88210105895996,18.35011100769043,4923412
2022-11-01 00:00:00+0000,17.400222778320312,20.42259407043457,16.191274642944336,19.688589096069336,2601920
2022-12-01 00:00:00+0000,17.875167846679688,20.206710815429688,13.60067081451416,17.44339942932129,4275264
2023-01-01 00:00:00+0000,20.0,22.700000762939453,16.53668975830078,18.047874450683594,15625408
2023-02-01 00:00:00+0000,13.0,21.899999618530273,12.300000190734863,20.600000381469727,33823854
2023-03-01 00:00:00+0000,11.800000190734863,14.949999809265137,11.050000190734863,13.149999618530273,14072898
2023-04-01 00:00:00+0000,11.5,13.399999618530273,11.449999809265137,11.800000190734863,7626845
2023-05-01 00:00:00+0000,10.949999809265137,11.75,10.350000381469727,11.5,4702683
2023-06-01 00:00:00+0000,11.350000381469727,11.949999809265137,10.899999618530273,11.0,1563723
2023-07-01 00:00:00+0000,10.550000190734863,11.850000381469727,10.050000190734863,11.350000381469727,1310176
2023-08-01 00:00:00+0000,9.899999618530273,11.850000381469727,9.300000190734863,10.649999618530273,1896949
2023-09-01 00:00:00+0000,9.75,10.300000190734863,9.300000190734863,9.949999809265137,1450208
2023-10-01 00:00:00+0000,10.899999618530273,12.100000381469727,9.199999809265137,9.75,3335710
2023-11-01 00:00:00+0000,11.449999809265137,14.75,10.899999618530273,10.899999618530273,10271259
2023-12-01 00:00:00+0000,12.75,13.649999618530273,11.300000190734863,11.550000190734863,4493381
2024-01-01 00:00:00+0000,15.600000381469727,16.5,12.550000190734863,13.050000190734863,10998382
2024-02-01 00:00:00+0000,14.699999809265137,16.5,14.0,15.75,5687051
2024-03-01 00:00:00+0000,12.449999809265137,15.100000381469727,11.899999618530273,14.75,3267651
2024-04-01 00:00:00+0000,14.649999618530273,16.899999618530273,12.5,12.5,6635368
2024-05-01 00:00:00+0000,13.949999809265137,15.0,12.75,14.649999618530273,4279931
2024-06-01 00:00:00+0000,13.699999809265137,14.720000267028809,12.0,14.100000381469727,3876987
2024-07-01 00:00:00+0000,14.279999732971191,14.75,12.779999732971191,13.800000190734863,4325574
2024-08-01 00:00:00+0000,19.65999984741211,24.799999237060547,13.0,14.600000381469727,31345700
2024-09-01 00:00:00+0000,16.360000610351562,20.0,15.859999656677246,19.100000381469727,3904699
2024-10-01 00:00:00+0000,15.010000228881836,17.40999984741211,13.40999984741211,16.690000534057617,1630142
2024-11-01 00:00:00+0000,14.979999542236328,16.59000015258789,13.800000190734863,15.149999618530273,827295
2024-12-01 00:00:00+0000,17.889999389648438,20.190000534057617,14.630000114440918,14.630000114440918,6288933
2025-01-01 00:00:00+0000,14.479999542236328,18.780000686645508,13.479999542236328,18.479999542236328,1015678
2025-02-01 00:00:00+0000,12.59000015258789,14.979999542236328,12.449999809265137,14.770000457763672,603412
2025-03-01 00:00:00+0000,11.520000457763672,12.989999771118164,10.850000381469727,12.109999656677246,1299761
2025-04-01 00:00:00+0000,14.770000457763672,14.770000457763672,10.4399995803833,11.350000381469727,1954163
2025-05-01 00:00:00+0000,14.850000381469727,17.229999542236328,12.539999961853027,14.770000457763672,3813622
2025-06-01 00:00:00+0000,14.270000457763672,16.040000915527344,13.420000076293945,14.319999694824219,2818088
