Price,Close,High,Low,Open,Volume
Ticker,ADL.NS,ADL.NS,ADL.NS,ADL.NS,ADL.NS
Date,,,,,
2024-12-02 00:00:00+0000,99.68000030517578,100.75,91.4800033569336,95.98999786376953,20269
2024-12-09 00:00:00+0000,100.0,103.0,96.3499984741211,99.0,3862
2024-12-16 00:00:00+0000,99.0,107.0,94.5,104.9000015258789,9404
2024-12-23 00:00:00+0000,96.98999786376953,99.0,92.5,99.0,20010
2024-12-30 00:00:00+0000,98.4000015258789,103.0,92.19999694824219,96.98999786376953,17260
2025-01-06 00:00:00+0000,89.95999908447266,101.91999816894531,89.0,98.0,12108
2025-01-13 00:00:00+0000,88.44999694824219,91.69999694824219,86.16000366210938,89.97000122070312,6345
2025-01-20 00:00:00+0000,89.4800033569336,93.80000305175781,85.0,87.08999633789062,10620
2025-01-27 00:00:00+0000,85.54000091552734,93.88999938964844,83.29000091552734,86.01000213623047,13778
2025-02-03 00:00:00+0000,85.93000030517578,90.23999786376953,82.41000366210938,84.80999755859375,10463
2025-02-10 00:00:00+0000,78.52999877929688,87.70999908447266,78.0999984741211,85.94999694824219,6585
2025-02-17 00:00:00+0000,77.94000244140625,86.37999725341797,70.0,86.37999725341797,11454
2025-02-24 00:00:00+0000,67.13999938964844,78.79000091552734,66.0,76.91999816894531,9846
2025-03-03 00:00:00+0000,68.04000091552734,71.80000305175781,62.0,67.1500015258789,5549
2025-03-10 00:00:00+0000,65.08000183105469,74.83999633789062,62.0,73.9000015258789,24631
2025-03-17 00:00:00+0000,72.81999969482422,76.4000015258789,63.0099983215332,65.08000183105469,15726
2025-03-24 00:00:00+0000,79.43000030517578,82.51000213623047,71.01000213623047,79.69999694824219,51180
2025-03-31 00:00:00+0000,77.9000015258789,82.94999694824219,76.61000061035156,79.43000030517578,2444
2025-04-07 00:00:00+0000,88.2300033569336,92.94000244140625,65.0,65.0,29624
2025-04-14 00:00:00+0000,115.06999969482422,121.7699966430664,86.01000213623047,88.2300033569336,338488
2025-04-21 00:00:00+0000,100.30999755859375,116.80000305175781,99.05000305175781,116.80000305175781,91344
2025-04-28 00:00:00+0000,92.41000366210938,104.30000305175781,92.0,102.5999984741211,19581
2025-05-05 00:00:00+0000,83.33999633789062,93.06999969482422,82.62000274658203,88.01000213623047,16771
2025-05-12 00:00:00+0000,93.27999877929688,94.88999938964844,83.51000213623047,83.51000213623047,13863
2025-05-19 00:00:00+0000,88.33999633789062,93.19999694824219,86.0,93.19999694824219,3054
2025-05-26 00:00:00+0000,89.0,91.5,85.8499984741211,88.0,5681
2025-06-02 00:00:00+0000,93.52999877929688,95.5,84.5999984741211,89.0,12027
2025-06-09 00:00:00+0000,93.05000305175781,99.94999694824219,91.5999984741211,94.0,7883
2025-06-16 00:00:00+0000,93.69000244140625,97.0,87.47000122070312,97.0,6656
2025-06-23 00:00:00+0000,91.18000030517578,97.37999725341797,88.41999816894531,89.05000305175781,8667
2025-06-30 00:00:00+0000,91.98999786376953,94.86000061035156,89.20999908447266,91.20999908447266,1919
2025-07-07 00:00:00+0000,91.44000244140625,92.5,85.0999984741211,88.0999984741211,2479
2025-07-14 00:00:00+0000,89.18000030517578,90.94999694824219,86.19999694824219,90.0,4917
2025-07-21 00:00:00+0000,87.80999755859375,92.91999816894531,86.0,88.51000213623047,2697
2025-07-28 00:00:00+0000,89.95999908447266,90.77999877929688,83.52999877929688,83.52999877929688,1006
2025-08-04 00:00:00+0000,88.41999816894531,91.95999908447266,84.0,91.95999908447266,5695
2025-08-11 00:00:00+0000,82.56999969482422,87.9000015258789,82.51000213623047,84.02999877929688,2335
2025-08-18 00:00:00+0000,93.52999877929688,101.37000274658203,82.12000274658203,88.80000305175781,168977
2025-08-25 00:00:00+0000,86.9000015258789,95.9000015258789,84.11000061035156,95.9000015258789,14566
2025-09-01 00:00:00+0000,88.12000274658203,93.1500015258789,83.0,91.98999786376953,15923
2025-09-08 00:00:00+0000,85.66000366210938,91.9000015258789,83.0,86.01000213623047,18939
2025-09-15 00:00:00+0000,86.87000274658203,94.80000305175781,83.2300033569336,85.31999969482422,9749
2025-09-22 00:00:00+0000,84.18000030517578,94.0,82.04000091552734,86.01000213623047,15989
2025-09-29 00:00:00+0000,87.0,89.88999938964844,80.80000305175781,83.0,4033
2025-10-06 00:00:00+0000,90.97000122070312,109.9000015258789,82.75,88.97000122070312,284985
2025-10-13 00:00:00+0000,87.72000122070312,95.9000015258789,86.05999755859375,87.19999694824219,26120
2025-10-20 00:00:00+0000,86.43000030517578,90.0,84.0,87.72000122070312,13695
2025-10-27 00:00:00+0000,84.3499984741211,95.4000015258789,83.87999725341797,95.4000015258789,10506
2025-11-03 00:00:00+0000,81.6500015258789,91.69000244140625,81.0,84.7699966430664,8718
2025-11-10 00:00:00+0000,83.0,88.98999786376953,79.0,81.69999694824219,17110
2025-11-17 00:00:00+0000,77.87000274658203,86.48999786376953,75.5999984741211,82.0,36355
2025-11-24 00:00:00+0000,74.12000274658203,78.4000015258789,68.05000305175781,78.25,3572
