Price,Close,High,Low,Open,Volume
Ticker,MASFIN.NS,MASFIN.NS,MASFIN.NS,MASFIN.NS,MASFIN.NS
Date,,,,,
2024-12-02 00:00:00+0000,275.6332092285156,285.02469551982114,271.01199879990423,278.2667996595587,922189
2024-12-09 00:00:00+0000,264.0055847167969,277.7698574203553,259.48376196002664,275.5337852228748,1349735
2024-12-16 00:00:00+0000,260.8751220703125,270.3163169642857,258.6390495954241,262.36583705357145,952807
2024-12-23 00:00:00+0000,269.5709533691406,273.3474191097551,238.51439192108293,238.51439192108293,531027
2024-12-30 00:00:00+0000,265.3472595214844,274.2418708017075,263.70747915197387,267.4342665048037,468639
2025-01-06 00:00:00+0000,248.700927734375,266.73857137245255,247.60773077750062,265.34724357673576,479237
2025-01-13 00:00:00+0000,241.64486694335938,253.47121364758763,238.4646783511839,243.48342129232125,2263937
2025-01-20 00:00:00+0000,240.2535400390625,248.20401913032416,235.43355602425098,245.47104194270295,688088
2025-01-27 00:00:00+0000,249.54566955566406,263.9559129670698,227.97998280160914,243.38403610345668,1301609
2025-02-03 00:00:00+0000,259.93096923828125,261.86891068984545,247.25990807891478,249.89349826869505,468168
2025-02-10 00:00:00+0000,240.7607879638672,260.2171975461344,234.92385443190304,260.2171975461344,442468
2025-02-17 00:00:00+0000,239.7630157470703,244.20306849291234,230.5336862943249,240.76078109331306,448721
2025-02-24 00:00:00+0000,233.02810668945312,241.5590037021097,230.6334606514191,237.5679421967444,335306
2025-03-03 00:00:00+0000,252.92355346679688,258.1019430373082,219.56824865789486,234.27531594521517,978640
2025-03-10 00:00:00+0000,241.229736328125,253.33261984120344,236.29080082103945,252.92354761271022,402461
2025-03-17 00:00:00+0000,254.40023803710938,255.21839772505356,239.68319880472038,242.456985320036,469715
2025-03-24 00:00:00+0000,245.51014709472656,267.73037115712236,244.4525182273263,256.415715395955,836617
2025-03-31 00:00:00+0000,254.5299530029297,260.41676261978387,243.92370220517287,245.5101454959422,343675
2025-04-07 00:00:00+0000,259.21942138671875,260.4167519663165,225.49496530416678,229.48602663698387,627961
2025-04-14 00:00:00+0000,270.79351806640625,278.37654104496283,258.0420777268381,261.26487086630493,441036
2025-04-21 00:00:00+0000,276.7002868652344,287.3564132140714,268.89775472636194,270.79350275143963,954758
2025-04-28 00:00:00+0000,260.56640625,278.32664714895964,259.41898222618346,276.70028481156373,457996
2025-05-05 00:00:00+0000,258.9700012207031,272.09064078427895,253.38252403287314,264.4078349108882,2576401
2025-05-12 00:00:00+0000,274.5850524902344,277.5783487145492,261.9134196275481,261.9134196275481,936527
2025-05-19 00:00:00+0000,288.35418701171875,294.3407791296091,269.49642793024054,274.58503732032375,2023333
2025-05-26 00:00:00+0000,293.8418884277344,296.9848431139103,284.9617831186061,284.9617831186061,733895
2025-06-02 00:00:00+0000,294.0913391113281,297.28420043495294,282.6170375005384,291.3474843783132,590883
2025-06-09 00:00:00+0000,289.7510681152344,306.31397996201486,285.4606890447056,295.6378779269077,1001261
2025-06-16 00:00:00+0000,289.2521667480469,297.23428948934867,285.3608880015386,291.1978213459919,728823
2025-06-23 00:00:00+0000,310.6542663574219,312.45023191488235,285.1613418734483,286.4085486354025,1125165
2025-06-30 00:00:00+0000,309.55670166015625,312.40033901427586,303.2208855604748,312.3005563888119,477442
2025-07-07 00:00:00+0000,309.40704345703125,318.1873664234601,305.46585811507174,311.20300892081553,471641
2025-07-14 00:00:00+0000,338.3921203613281,349.66688735246333,303.1211083152373,307.31173506404554,3287183
2025-07-21 00:00:00+0000,319.9833679199219,343.2811650650397,318.53659594651975,335.348948603973,1268916
2025-07-28 00:00:00+0000,304.31842041015625,326.1694746710421,298.1821698261883,321.6795307633513,903840
2025-08-04 00:00:00+0000,301.7242431640625,308.3095007257512,295.5381161116868,304.31843922768326,487655
2025-08-11 00:00:00+0000,299.8284912109375,308.50906203806204,294.88954049043866,303.3206699771215,302904
2025-08-18 00:00:00+0000,313.19854736328125,320.98113561358844,304.2186589240381,306.16431359896063,586296
2025-08-25 00:00:00+0000,309.40704345703125,321.2804451216506,301.92380327562637,316.2916183340473,488530
2025-09-01 00:00:00+0000,310.75,319.20001220703125,303.25,308.0,374754
2025-09-08 00:00:00+0000,322.75,324.5,308.54998779296875,309.5,407130
2025-09-15 00:00:00+0000,315.3500061035156,323.95001220703125,311.5,322.75,366514
2025-09-22 00:00:00+0000,302.6499938964844,320.0,300.1499938964844,320.0,605859
2025-09-29 00:00:00+0000,303.79998779296875,313.0,295.25,307.20001220703125,448237
2025-10-06 00:00:00+0000,304.79998779296875,312.3500061035156,299.0,301.0,398057
2025-10-13 00:00:00+0000,297.3999938964844,305.79998779296875,293.5,302.95001220703125,366571
2025-10-20 00:00:00+0000,308.20001220703125,314.0,296.3999938964844,301.0,329052
2025-10-27 00:00:00+0000,305.45001220703125,311.0,299.5,308.0,386492
2025-11-03 00:00:00+0000,307.3500061035156,323.5,297.75,307.1000061035156,732372
2025-11-10 00:00:00+0000,309.25,311.04998779296875,300.8500061035156,311.0,371768
2025-11-17 00:00:00+0000,317.04998779296875,320.5,306.0,309.25,561721
2025-11-24 00:00:00+0000,308.79998779296875,317.04998779296875,302.0,317.04998779296875,343728
